케이머스 빈야드 나파 밸리 카버네 소비뇽,Caymus Vineyards Napa Valley Cabernet Sauvignon,레드,None,17~19℃,185000,1,3,5,4,
카모미 나파 밸리 카버네 소비뇽,Ca'Momi Napa Valley Cabernet Sauvignon,레드,None,17~18℃,94000,1,3,4,3,
본드  베씨나,Bond  Vecina,레드,14.5,17~18℃,1500000,1,3,5,4,
바치오 디비노  파쪼,Bacio Divino  Pazzo,레드,None,17~18℃,99000,1,3,4,3,
아리에타 아이보리 키즈,Arietta Ivory Keys,화이트,None,10~12℃,590000,None,None,None,1,
아리에타 온 더 화이트 키즈,Arietta On The White Keys,화이트,None,10~11℃,165000,1,None,3,1,
아리에타 쿼르텟,Arietta Quartet,레드,None,16~17℃,160000,1,None,5,None,
샤또 르 퓌 마리 엘리사,Chateau Le Puy Marie Elisa,화이트,None,10~12℃,None,1,None,4,1,
샤또 르 퓌 에밀리앙,Chateau Le Puy Emillen,레드,None,16~18℃,None,1,None,4,None,
샤또 페고 뀌베 론,Chateau Pegau Cuvee Lone,화이트,None,10~12℃,45000,1,3,3,1,
샤또 페고 뀌베 마끌뤼라,Chateau Pegau Cuvee Maclura,레드,None,16~18℃,45000,1,3,4,4,
도멘 알랭 보주 쌩 뻬레 아르모니,Domaine Alain Voge Saint Peray Harmonie ,화이트,None,10~12℃,None,1,None,3,1,
도멘 알랭 보주 꼬르나스 레 비에이유 퐁텐,Domaine Alain Voge Cornas Les Vieilles Fontaines  ,레드,None,16~18℃,None,1,None,4,None,
도멘 알랭 보주 꼬르나스 레 비에이유 비뉴,Domaine Alain Voge Cornas Les Vieilles Vignes,레드,None,16~18℃,None,1,None,4,None,
도멘 다르퓨이 로리지넬,Domaine d'Arfeuille I'Originelle,레드,None,None,None,None,None,None,None,
퀼세다 크릭 까베르네 쇼비뇽 콜럼비아 밸리,Quilceda Creek Cabernet Sauvignon Columbia Valley,레드,15.2,16~18℃,900000,1,None,5,None,
프랑크 패밀리 루더포드 리저브 까베르네 쇼비뇽,Frank Family Rutherford Reserve Cabernet Sauvignon,레드,14.5,16~19℃,475000,1,None,5,None,
끌로 마리 시몬,Clos Marie Simon,레드,None,16~18℃,None,1,None,5,None,
끌로 마리 레 메떼리 뒤 끌로 비에이 비뉴,Clos Marie Les Metairies du Clos Vieilles Vignes ,레드,None,None,None,None,None,None,None,
끌로 마리 마농,Manon Clos Marie,화이트,None,10~12℃,None,1,None,3,1,
글렌넬리 그랑 뱅 드 글렌넬리,Glenelly Grand Vin de Glenelly,레드,None,None,72000,None,None,None,None,
라머쇽 셀라 풋 언더워터 와인,Lammershoek Cellar Foot Underwater Wine,레드,None,None,72000,None,None,None,None,
라머쇽 셀라 풋 오렌지 와인 ,Lammershoek Cellar Foot Orange Wine,화이트,None,None,72000,None,None,None,1,
레 비네 디 엘리  에트나 로쏘,Le Vigne di Eli  Etna Rosso,레드,14.0,16~18℃,None,1,3,3,3,
레 비네 디 엘리  에트나 비앙코,Le Vigne di Eli  Etna Bianco,화이트,12.0,10~12℃,None,1,3,None,1,
떼레도라 그레꼬 디 투포 로지아 델라 세라,Terredora Greco di Tufo Loggia della Serra,화이트,None,10~12℃,None,None,None,None,1,
얏시 & 마르께사니 리슬링,Jasci & Marchesani Riesling,화이트,None,8~10℃,None,None,None,None,1,
빌라 크레스피아 프란치아코르타 누메로제로,Villa Crespia Franciacorta NumeroZero,스파클링,None,None,100000,None,None,None,None,
빌라 크레스피아 프란치아코르타 브롤레제,Villa Crespia Franciacorta Brolese,스파클링,None,None,100000,None,None,None,None,
빌라 크레스피아 프란치아코르타 미올로,Villa Crespia Franciacorta Miolo,스파클링,None,None,90000,1,None,None,None,
루비아 알 꼴레 비냐 우실리오 ,Rubbia al Colle Vigna Usilio,레드,None,16~18℃,100000,1,None,4,4,
루비아 알 꼴레 올파이오 수베레토 ,Rubbia al Colle Olpaio Suverto,레드,None,None,75000,None,None,None,None,
루비아 알 꼴레 라부꼴로 ,Rubbia al Colle Rabuccolo,레드,None,None,48000,None,None,None,None,
티펜브루너 라그레인 리제르바 린티클라루스,Tiefenbrunner  Lagrein Riserva. Linticlarus,레드,None,16~18℃,None,None,None,None,None,
티펜브루너 라그레인 텀호프,Tiefenbrunner Lagrein Turmhof,레드,None,16~18℃,None,None,None,None,None,
파이어스티드 사이테이션 피노누아,Firesteed Citation Pinot Noir,레드,None,14~16℃,None,1,None,4,None,
티펜브루너 게뷔르츠트라미너 텀호프,Tiefenbrunner Gewurztraminer Turmhof,화이트,None,8~10℃,None,None,None,None,1,
티펜브루너 샤르도네 린티클라루스,Tiefenbrunner Chardonnay Linticlarus,화이트,None,10~12℃,None,None,None,None,1,
티펜브루너 샤르도네,Tiefenbrunner Chardonnay,화이트,None,10~12℃,None,1,3,3,1,
티펜브루너 피노 비앙코,Tiefenbrunner Pinot Bianco,화이트,None,8~10℃,None,None,None,None,1,
페르게티나 프란치아코르타 밀레디 브룻,Ferghettina Franciacorta Milledi Brut,스파클링,None,6~8℃,None,1,3,3,1,
페르게티나 프란치아코르타 브룻,Ferghettina Franciacorta  Brut,스파클링,None,6~8℃,98000,1,None,3,None,
마르케시 디 바롤로  그라빠 디 바롤로,Marchesi di Barolo Grappa Di Barolo,고도주,42.0,20℃,None,1,None,5,None,
마르케시 디 바롤로  사르마싸,Marchesi di Barolo Sarmassa ,레드,14.5,16~18℃,None,1,None,4,None,
마르케시 디 바롤로   꼬무네 디 바롤로,Marchesi di Barolo Comune di Barolo,레드,14.5,16~18℃,None,1,None,4,None,
에체베리아  프로푸에스타,Echeverria Propuesta Wine Maker edition,레드,13.5,16~18℃,None,2,None,4,None,
에체베리아 피노누아 그랑 리제르바,Echeverria Pinot noir Gran Reserva,레드,14.5,16~18℃,None,2,None,4,None,
에체베리아 쉬라 그랑 리제르바,Echeverria Syrah Gran Reserva,레드,14.5,16~18℃,None,1,None,5,None,
에체베리아 까베르네 쇼비뇽 그랑 리제르바,Echeverria Cabernet Sauvignon Gran Reserva,레드,14.0,16~18℃,None,1,None,5,None,
에체베리아 멜롯 리제르바,Echeverria Merlot Reserva,레드,13.5,16~18℃,None,1,None,4,None,
에체베리아  까베르네 쇼비뇽 리제르바,Echeverria Cabernet Sauvignon Reserva,레드,13.0,16~18℃,None,1,None,4,None,
에체베리아 발레 도라도 쇼비뇽블랑,Echeverria Valle Dorado Sauvignon Blanc,화이트,13.0,8℃,None,3,None,None,1,
파토리아 포찌오피아노 로쏘 디 쎄라,Fattoria Poggiopiano Rosso di Sera ,레드,None,16~18℃,None,1,None,4,None,
파토리아 포찌오피아노 끼안티 클라시코,Fattoria Poggiopiano Chianti Classico,레드,None,16~18℃,None,1,None,3,None,
파토리아 포찌오피아노 마마 논 마마,Fattoria Poggiopiano M'ama Non M'ama,레드,None,16~18℃,None,1,None,3,None,
발 디 토로 모렐리노 디 스칸사노 레비레스코,Val di Toro Morellino di Scansano Reviresco,레드,None,16~18℃,None,None,None,None,None,
탈렌티 브루넬로 디 몬탈치노 리제르바,Talenti Brunello di Montalcino Riserva,레드,None,16~18℃,None,1,3,4,3,
탈렌티 브루넬로 디 몬탈치노,Talenti Brunello di Montalcino,레드,None,16~18℃,140000,1,3,4,4,
빌라 아이 치프레시 브루넬로 디 몬탈치노 제브라스,Villa I Cipressi Brunello di Montalcino Zebras,레드,None,16~18℃,160000,1,3,4,4,
붐붐 쉬라,Boom Boom Syrah ,레드,None,None,None,None,None,None,None,
쿵 푸 걸 리슬링,Kung Fu Girl Riesling ,화이트,None,None,None,None,None,None,1,
찰스 앤 찰스 레드,Charles & Charles Red,레드,None,None,None,None,None,None,None,
찰스 앤 찰스 샤도네이,Charles & Charles,화이트,None,None,None,None,None,None,1,
빌라 아이 치프레시 브루넬로 디 몬탈치노,Villa I Cipressi Brunello di Montalcino,레드,None,16~18℃,110000,1,3,4,3,
체르바이오나 로쏘 디 몬탈치노,Cerbaiona Rosso di Montalcino,레드,14.0,16~18℃,100000,1,3,4,3,
프로두토리 델 바르바레스코 랑게 네비올로,Produttori del Barbaresco Langhe Nebbiolo,레드,14.0,16~18℃,49000,1,3,3,4,
G.B. 부를로토 바롤로 몽빌리에로,G.B. Burlotto Barolo Monvigliero,레드,14.5,15~17℃,200000,1,4,4,5,
G.B. 부를로토 바르베라 달바 아베스,G.B. Burlotto Barbera d'Alba Aves,레드,14.5,16~18℃,60000,1,3,3,3,
G.B. 부를로토 랑게 프레이자,G.B. Burlotto Langhe Freisa,레드,13.5,16~18℃,60000,1,3,3,3,
G.B. 부를로토 펠라베르가,G.B. Burlotto Pelaverga,레드,13.5,16~18℃,50000,1,3,3,3,
이브닝 랜드 샤도네이 세븐 스프링스 빈야드,Evening Land Chardonnay Seven Springs Vineyard,화이트,13.5,10~12℃,200000,1,None,4,1,
이브닝 랜드 샤도네이 세븐 스프링스 빈야드 썸멈,Evening Land Chardonnay Seven Springs Vineyard Summum ,화이트,13.1,10~12℃,350000,1,None,4,1,
이브닝 랜드 샤도네이 세븐 스프링스 빈야드 라소스,Evening Land Chardonnay Seven Springs Vineyards La Source ,화이트,14.0,10~12℃,300000,1,None,4,1,
이브닝 랜드 피노누아 에올라 아미티 힐즈,Evening Land Pinot Noir Eola-Amity Hills ,레드,13.8,None,150000,None,None,None,None,
마쏠리노 바르베라 달바,Massolino Barbera d'Alba,레드,13.5,18~20℃,45000,1,3,3,3,
이브닝 랜드 피노누아 세븐 스프링스 빈야드 라소스,Evening Land Pinot Noir Seven Springs Vineyard La Source,레드,13.9,15~17℃,320000,1,None,4,None,
이브닝 랜드 피노누아 세븐 스프링스 빈야드,Evening Land Pinot Noir Seven Springs Vineyard ,레드,13.9,16~18℃,250000,1,2,3,2,
드우르 브리세퍼 엑스트라 브륏,Dehours Brisefer Extra Brut,스파클링,None,None,343000,None,None,None,None,
드우르 트리오 에스,Dehours Trio S,스파클링,None,None,315000,None,None,None,None,
드우르 컨피덴티엘 브륏,Dehours Confidentielle Brut,스파클링,None,None,210000,None,None,None,None,
드우르 그랑 리져브 엑스트라 브륏,Dehours Grand reserve Extra Brut,스파클링,None,None,192500,None,None,None,None,
토레브루나 끼안띠 ,Torrebruna Chianti ,레드,12.5,16~18℃,40000,1,None,3,None,
샤또 그라베론 파스티,Chateau Garveron Pasty ,레드,12.0,None,35000,None,None,None,None,
1879 D 브라께또,1879 D BRACHETTO,스파클링,7.0,None,40000,None,None,None,None,
1879 F 까베르네쇼비뇽,1879 F Cabernet  Sauvignon,레드,13.0,15~17℃,33000,2,None,3,None,
까스텔 델 레메이  1780,Castell del Remei  1780,레드,None,16~18℃,143000,1,3,4,4,
라셰또  장발몽 까베르네쇼비뇽,La Cheteau  Jean Balmont Cabernet Sauvignon,레드,None,16~18℃,29000,1,3,3,3,
라셰또  장발몽 샤르도네,La Cheteau  Jean Balmont Chardonnay,화이트,None,10~12℃,29000,1,3,2,1,
테레다비노  몬티첼리 모스카토 다스티,Terredavino  Monticelli Moscato d'Asti,화이트,None,6~8℃,40000,4,2,2,1,
마라미에로  인페리,Marramiero  Inferi,레드,None,17~19℃,117000,1,3,4,4,
비네티 자부  자부 네로 다볼라,Vigneti Zabu  Zabu Nero d'Avola,레드,None,16~19℃,40000,1,3,4,3,
씨에르 다르퀴 꿰르 드 빌,Sieur d’Arques Coeur de Bulle ,스파클링,None,6~8℃,None,4,None,2,None,
보히가스 리제르바 까바 세미 섹,Bohigas Cava Semi Sec Reserva,스파클링,12.0,6~8℃,63500,1,None,3,None,
본샹스 모스카토,Bonne Chance Moscato,스파클링,7.0,4~6℃,None,5,None,None,None,
드우르 그랑 리져브 브륏,Dehours Grand Reserve Brut,스파클링,None,6~8℃,175000,1,None,3,None,
제이엘 베흐뇽 그랑 크뤼 컨피던스 블랑 드 블랑,JL Vergnon  Grand cru Confidence Blanc de Blancs,스파클링,12.0,6~8℃,346500,1,None,4,None,
제이엘 베흐뇽 그랑 크뤼 컨버세이션 블랑 드 블랑,JL Vergnon Grand cru Conversation Blanc de Blancs ,스파클링,None,None,189000,None,None,None,None,
파스칼 도께 꾀르 드 떼루아 그랑 크뤼 레 메닐 쉬르 오르제 블랑드 블랑,Pascal Doquet Coeur de Terroir Grand cru Les Mesnil sur Orger Blanc de Blancs,스파클링,None,6~8℃,370000,1,None,4,None,
파스칼 도께 꾀르 드 떼루아 프르미에 크뤼 베르투스,Pascal Doquet Coeur de Terroir 1er cru Vertus,스파클링,None,6~8℃,330000,1,None,4,None,
파스칼 도께 꾀르 드 떼루아 프르미에 크뤼 몽 에메 블랑 드 블랑,Pascal Doquet Coeur de Terroir 1er cru Mont Aime Blanc de Blancs,스파클링,None,6~8℃,275000,1,None,3,None,
파스칼 도께 그랑크뤼 블랑드 블랑,Pascal Doquet Grand cru Blanc de Blancs,스파클링,None,6~8℃,240000,1,None,3,None,
파스칼 도께  프르미에크뤼 로제,Pascal Doquet  1er Cru Rose,스파클링,None,6~8℃,233000,1,None,4,None,
파스칼 도께 아르페쥬 프르미에크뤼 블랑드 블랑,Pascal Doquet Arpege 1er Cru Blanc de Blancs,스파클링,None,6~8℃,200000,1,None,3,None,
뱅 에띠뜌드 벙투 수드 블랑,Vin Attitude Ventoux Sud Blanc,화이트,None,10~12℃,48000,1,None,3,1,
샤또 드 삐바르뇽 로제,Chateau de Pibarnon,로제,None,14℃,162000,None,None,None,None,
베세보  베네벤타노 알리아니꼬,Vesevo  Beneventano Aglianico,레드,None,17~19℃,58000,1,3,5,4,
퍼스트 드랍 2% 바로사 쉬라즈,First Drop 2% Barossa Shiraz,레드,None,16~18℃,120000,1,None,5,None,
판티니 몬테풀치아노 꼴리네 테라마네,Fantini Colline Teramane,레드,None,16~18℃,86000,1,3,4,4,
퍼스트 드랍 제이알 간토스 맥라렌 까버넷쇼비뇽,First Drop JR.Gantos McLaren Cabernet Sauvignon,레드,None,16~18℃,118000,1,None,5,None,
퍼스트 드랍 마더스 루인 맥라렌 까버넷쇼비뇽,First Drop Mother's Ruin McLaren Cabernet Sauvignon,레드,None,17~19℃,95000,1,None,5,None,
퍼스트 드랍 마더스 밀크 바로사 쉬라즈,First Drop Mother's Milk Barossa Shiraz,레드,None,16~19℃,95000,1,None,5,None,
파네세  까살레 베끼오 몬테풀치아노 다브루쪼,Farnese  Casale Vecchio Montepulciano d'Abruzzo,레드,None,16~18℃,63000,1,3,4,3,
퍼스트 드랍 펀 인더 선 ,First Drop Fun In The Sun ,화이트,None,16~18℃,60000,1,None,3,1,
돈 아메리고 까버넷 쇼비뇽,Don Amerigo Cabernet Sauvignon,레드,14.5,16~18℃,99000,1,None,5,None,
파네세 까살레 베끼오 페코리노,Farnese Casale Vecchio Pecorino,화이트,None,10~12℃,63000,1,3,3,1,
마유 리제르바 샤르도네,Mayu Reserva Chardonnay,화이트,None,10~12℃,None,1,None,4,1,
베르베르아나 리제르바 셀렉션 오로,Berberana Reserva seleccion Oro,레드,13.5,None,40000,None,None,None,None,
페어뷰 피노타쥬,Fairview Pinotage,레드,14.0,16~18℃,None,1,None,4,None,
페레즈 크루즈 퀼렌,Perez Cruz Quelen,레드,14.5,16~18℃,None,1,None,None,None,
포데리 콜라 캄포 로마노 피노 네로,Poderi Colla Campo Romano Pinot Nero,레드,13.0,16~18℃,None,1,None,None,None,
몬테 안티코 수프리무스,Monte Antico Supremus,레드,13.0,15~17℃,None,1,None,None,None,
로저 사봉 샤또네프 뒤 빠쁘 프레스티지,Roger Sabon Chateauneuf du Pape Prestige,레드,None,16~18℃,None,1,None,4,None,
잭 셀라스 22 블랙 까베르네 소비뇽,JAQK Cellars 22 Black Cabernet Sauvignon,레드,None,16~18℃,185000,1,None,5,None,
잭 셀라스 하이롤러 까베르네 소비뇽,JAQK Cellars High Roller Cabernet Sauvignon,레드,None,16~18℃,423000,1,None,4,None,
쓰리 오크 사이다 페어,Three Oaks Cider Pear,기타,5.0,None,None,None,None,None,None,
쓰리 오크 사이다 애플,Three Oaks Cider Apple,기타,5.0,6~8℃,None,3,None,3,None,
모란데 에디씨옹 리미따다 까베르네 프랑,Morande Edicion Limitada Cabernet Franc,레드,None,16~18℃,68000,1,None,5,None,
모란데 그란 레세르바 피노 누아,Morande Gran Reserva Pinot Noir,레드,None,16~18℃,62000,None,None,None,None,
모란데 그란 레세르바 시라,Morande Gran Reserva Syrah,레드,None,16~18℃,55000,1,None,5,None,
모란데 그란 레세르바 메를로,Morande Gran Reserva Merlot,레드,None,16~18℃,62000,1,None,5,None,
모란데  그란 레세르바 까베르네 소비뇽,Morande  Gran Reserva Cabernet Sauvignon,레드,None,16~18℃,62000,1,None,5,None,
모란데  그란 레세르바 샤르도네,Morande  Gran Reserva Chardonnay,화이트,None,10~12℃,62000,1,None,3,1,
모란데 레세르바 까르미네르,Morande Reserva Carmenere,레드,None,16~18℃,20000,1,None,4,None,
모란데  에스테이트 레세르바 까베르네 소비뇽,Morande  Estate Reserva Cabernet Sauvignon,레드,None,16~18℃,46000,1,2,4,3,
모란데  에스테이트 레세르바 소비뇽 블랑,Morande  Estate Reserva Sauvignon Blanc,화이트,None,10~12℃,46000,1,3,2,1,
모란데  에스테이트 레세르바 샤르도네,Morande  Estate Reserva Chardonnay,화이트,None,10~12℃,46000,1,None,3,1,
모란데 알라메다 메를로,Morande Alameda Merlot,레드,None,16~18℃,25000,1,None,4,None,
모란데 알라메다 까베르네 소비뇽,Morande Alameda Cabernet Sauvignon,레드,None,16~18℃,25000,1,None,4,None,
모란데 알라메다 소비뇽 블랑,Morande Alameda Sauvignon Blanc,화이트,None,10~12℃,25000,1,3,2,1,
모란데 알라메다 샤르도네,Morande Alameda Chardonnay,화이트,None,10~12℃,25000,2,None,2,1,
샤또 레 좀므 드 뻬즈,Chateau Les Ormes de Pez,레드,None,16~18℃,110000,1,None,None,None,
샤토 시갈라 라보,Chateau Sigalas Rabaud,화이트,None,None,230000,5,None,4,1,
루퍼트 로칠드 바롱 에드몽드,Rupert Rothschild Baron Edmond,레드,13.0,16~18℃,150000,1,None,5,None,
포커 오브 리오하 에이스 데 디아만테스,Poker of Rioja As de Diamantes,화이트,None,None,None,None,None,None,1,
포커 오브 리오하 에이스 데 트레볼레스,Poker of Rioja As de Treboles,레드,None,None,None,None,None,None,None,
마로네 랑게 파보리타 ,Marrone Langhe Favorita ,화이트,None,None,54000,None,None,None,1,
마로네 랑게 샤르도네 ,Marrone Langhe Chardonnay,화이트,None,9~11℃,49000,1,None,3,1,
마로네 비앙코 따르투포 ,Marrone Vino Bianco Tartufo,화이트,None,None,40000,None,None,None,1,
마로네 피에몬테 코르테제 ,Marrone Piemonte Cortese,화이트,None,None,54000,None,None,None,1,
상그리아 델 솔 ,Sangria Del Sol ,기타,11.0,6~8℃,32000,3,2,2,1,
보데가 까스따뇨 몰리노 로코 화이트,Bodegas Castano Molino Loco White,화이트,None,8~10℃℃,38000,1,None,2,1,
보데가 까스따뇨 몰리노 로코 레드,Bodegas Castano Molino Loco Red,레드,None,17~19℃℃,38000,1,None,5,None,
포르타 리져브 샤르도네,Porta Reserve Chardonnay,화이트,None,None,25000,None,None,None,1,
포르타 리져브 까베르네소비뇽,Porta Reserve Cabernet Sauvignon,레드,None,None,25000,None,None,None,None,
베란다 그란 리저브 샤르도네,Veranda  Gran Reserva Chardonnay,화이트,14.0,10~12℃,45000,1,None,3,1,
베란다 그랑 리저브 시라,Veranda Gran Reserva Syrah,레드,14.5,16~18℃,45000,1,None,5,None,
베란다 그랑 리저브 까베르네 까르미네르,Veranda Grand Reserve Cabernet Carmenere,레드,14.5,16~18℃,45000,1,None,5,None,
장 자크 꽁퓨롱 로마네 생 비방 그랑 크뤼,Jean Jacques Confuron Romanee St Vivant Grand Cru,레드,None,15~17℃,1000000,1,None,4,None,
쟝 자크 꽁퓨롱 샹볼 뮤지니 프리미에 크뤼,Jean Jacques Confuron Chambolle Musigny 1er Cru,레드,None,16~18℃,450000,1,None,4,None,
장 자크 꽁퓨롱 샹볼 뮈지니,Jean Jacques Confuron Chambolle Musigny,레드,None,15~17℃,240000,1,None,4,None,
장 자크 꽁퓨롱 꼬뜨 드 뒤 빌라지 블랑 ‘라 몽따뉴',JJC Cote de Nuits Village blanc ‘La Montagne’ ,화이트,None,10~12℃,190000,1,None,4,1,
베란다 그랑 리저브 피노 누아,Veranda Gran Reserva Pinot Noir,레드,14.0,16~18℃,48000,1,None,3,None,
칼리테라 리제르바 소비뇽 블랑,Caliterra Reserva Sauvignon Blanc,화이트,13.5,10~12℃,25000,1,None,2,1,
쿠지노 마쿨 안티구아스 리제르바 까베르네 소비뇽,Cousino Macul Antiguas Reserva Cabernet Sauvignon,레드,14.0,16~18℃,40000,1,None,4,None,
도멘 비르지니 뛰느방,Domain Virginie Thunevin,레드,14.0,16~18℃,100000,1,3,4,3,
배드 보이 골드 ,Bad boy Gold,레드,15.5,16~18℃,300000,None,None,None,None,
산타 헬레나 버라이어탈 샤도네이,Santa Helena Varietal Chardonnay,화이트,14.0,10~12℃,18000,1,3,2,1,
산타 헬레나 버라이어탈 까르메네르,Santa Helena Varietal Carmenere,레드,14.0,16~18℃,18000,1,2,3,3,
산타 헬레나  버라이어탈 까베르네 소비뇽,Santa Helena Varietal Cabernet Sauvignon,레드,14.0,16~18℃,13000,1,None,3,None,
모란데  비뇨,Morande  Vigno,레드,14.5,16~18℃,143000,1,4,5,4,
산타헬레나 리제르바 까베르네쇼비뇽,Santa Helena Reserva Cabernet Sauvignon,레드,None,16~18℃,26000,1,None,4,None,
필리터리 에스테이트 비달 아이스와인,Pillitteri Estate Vidal Icewine,화이트,10.0,4~6℃,154000,5,2,5,1,
필리터리 에스테이트 까베르네 프랑 아이스와인,Pillitteri Estate Cabernet Franc Icewine,레드,11.6,4~6℃,None,5,None,5,None,
샤또 생 미셸  컬럼비아 밸리 샤르도네,Chateau Ste. Michelle  Columbia Valley Chardonnay,화이트,14.0,10~12℃,53000,1,None,3,1,
샤또 생 미셸  컬럼비아 밸리 시라,Chateau Ste. Michelle  Columbia Valley Syrah,레드,13.5,10~12℃,60000,1,None,4,None,
샤또 생 미셸  인디언 웰스 메를로,Chateau Ste. Michelle  Indian Wells Merlot,레드,14.5,16~18℃,90000,1,None,5,None,
파올로 스카비노 비노 로쏘,Paolo Scavino Rosso vino,레드,None,None,58000,None,None,None,None,
샤토 드 생 마틴 그랑 리저브 루즈 튜브,Chateau de Saint-Martin Grande Reserve Rouge,레드,None,None,24000,None,None,None,None,
샤토 드 생 마틴 그랑 리저브 로제 튜브,Chateau de Saint-Martin  Grande Reserve Rose Tube,로제,None,None,20000,None,None,None,None,
샤토 드 생 마틴 그랑 리저브 블랑 튜브,Chateau de Saint-Martin Grande Reserve Blanc,화이트,None,None,24000,None,None,None,1,
도멘 아브라 크로제 에르미따쥬 튜브,Domaine Habrard Crozes-Hermitage,레드,None,None,30000,None,None,None,None,
샤토 생 로쉬,Chateau Saint-Roch,레드,None,None,28000,None,None,None,None,
샤토 라 로즈 피작 튜브,Chateau La Rose Figeac Tube ,레드,None,None,52000,None,None,None,None,
샤토 뚜르 드 구뺑,Chateau Tour de Goupin Tube,레드,None,None,18000,None,None,None,None,
봉 베제 드 보르도 레드 튜브,Bon Baiser de Bordeaux Red Tube,레드,None,None,24000,None,None,None,None,
끼알리 러브 홀릭 스위트 비앙코,Chiarli Love Holic Sweet Bianco,화이트,4.0,10~12℃,15000,4,None,1,1,
메디치 에르메테 퀘르치올리 그라스파로싸 돌체,Medici Ermete Quercioli Lambrusco Grasparossa Dolce,스파클링,None,6~8℃,40000,4,None,3,None,
퀘르치올리 람브루스코 레지아노 드라이,Quercioli Lambrusco Reggiano Dry,스파클링,11.0,6~8℃,40000,1,None,2,None,
메디치 에르메테 보춀로,Medici Ermete 'Bocciolo' Lambrusco Grasparossa sweet,스파클링,7.5,12~14℃,50000,3,None,3,None,
플라네타  산타 세실리아,Planeta  Santa Cecilia,레드,14.5,16~18℃,75000,1,3,5,4,
플라네타  코메타,Planeta  Cometa,화이트,13.5,10~12℃,75000,1,3,4,1,
센시 끼안티 리제르바 달캄포  ,Sensi Chianti Riserva DOCG Dalcampo,레드,13.5,16~18℃,40000,1,None,4,None,
센시 끼안티,Sensi Chianti ,레드,13.0,16~18℃,20000,1,None,4,None,
캡 로얄 루즈 수페리에르,Cap Royal Rouge Superieur,레드,None,None,54000,None,None,None,None,
캡 로얄 보르도 블랑,Cap Royal Bordeaux Blanc,화이트,None,None,54000,None,None,None,1,
칠렌시스 스페셜 셀렉션 카르메네르,Chilensis Special Selection Carmenere,레드,None,None,24000,None,None,None,None,
칠렌시스 스페셜 셀렉션 멜롯,Chilensis Special Selection Merlot,레드,None,None,24000,None,None,None,None,
바바 바롤로 스카로네,Bava Barolo Scarrone,레드,None,16~18℃,275000,1,4,3,4,
칠렌시스 스페셜 셀렉션 카버넷 쇼비뇽,Chilensis Special Selection Cabernet Sauvignon,레드,None,None,24000,None,None,None,None,
칠렌시스 스페셜 셀렉션 쇼비뇽 블랑,Chilensis Special Selection Sauvignon Blanc,화이트,None,None,24000,None,None,None,1,
칠렌시스 스페셜 셀렉션 샤도네이,Chilensis Special Selection Chardonnay,화이트,None,None,24000,None,None,None,1,
까나르 뒤센 오땅띡 브뤼,Canard Duchene Authentic Burt,스파클링,12.0,6~8℃,130000,1,None,4,None,
까나르 뒤센 오땅띡 빈티지 ,Canard Duchene Authentic Vintage,스파클링,12.0,6~8℃,150000,1,None,5,None,
브뤼 다르장 아이스 로제 피노 누아 ,Brut Dargent Ice Rose Pinot Noir,스파클링,None,6~8℃,35000,1,None,3,None,
브뤼 다르장 아이스 샤르도네,Brut Dargent Ice Chardonnay,스파클링,None,6~8℃,35000,3,None,3,None,
샤또 드 말랑장 몽따뉴 쌩떼밀리옹,Chateau de Malengin Montagne St Emillion,레드,12.5,16~18℃,72000,1,None,5,None,
제이 빈야드 페어 리큐르,J Vineyards Pear Liqueur,고도주,None,20℃,220000,1,None,5,None,
제이 빈야드 스파클링 로제 브륏,J Vineyards Sparkling Rose Brut,스파클링,None,6~8℃,124000,1,None,4,None,
디안느 드 벨그라브 오메독,Diane de Belgrave,레드,13.0,16~18℃,110000,1,3,4,3,
윌리엄 셀럼 로시올리 리버블럭 피노 누아,Williams Selyem Rochioli Riverblock Pinot Noir,레드,None,None,580000,None,None,None,None,
윌리엄 셀럼 페링턴 빈야드 피노 누아,Williams Selyem Ferrington Vineyard Pinot Noir,레드,None,None,400000,None,None,None,None,
아레스티 트리스퀠 아상블라주,Aresti Trisquel Assemblage,레드,None,None,None,None,None,None,None,
윌리엄 셀럼 버트 윌리엄 모닝 듀 랜치 빈야드 피노 누아,Williams Selyem Burt Williams Morning Dew Ranch Vineyard Pinot Noir,레드,None,None,520000,None,None,None,None,
윌리엄 셀럼 위어 빈야드 피노 누아,Williams Selyem Weir Vineyard Pinot Noir,레드,None,None,380000,None,None,None,None,
윌리엄 셀럼 비스타 베르데 피노 누아,Williams Selyem Vista Verde Vineyard Pinot Noir,레드,None,None,380000,None,None,None,None,
윌리엄 셀럼 이스트사이드 로드 네이버 피노 누아,Williams Selyem Eastside Road Neighbors Pinot Noir,레드,None,None,320000,None,None,None,None,
롱뷰 더 피스 쉬라즈 ,Longview The Piece Shiraz,레드,None,None,None,None,None,None,None,
롱뷰 야카 쉬라즈 ,Longview Yakka Shiraz ,레드,None,None,None,None,None,None,None,
롱뷰 데빌스 엘보우 까베르네 쇼비뇽 ,Longview Devil’s Elbow  Cabernet Sauvignon,레드,None,None,None,None,None,None,None,
롱뷰 레드 버킷 쉬라즈 까베르네 쇼비뇽 ,Longview Red Bucket  Shiraz Cabernet Sauvignon,레드,None,None,None,None,None,None,None,
