3820,칼라브리아 패밀리 와인즈  포커 페이스 모스카토,Calabria Family Wines  Poker Face Moscato,화이트,6.0,6~8℃,30000,4,None,2,1
3821,칼라브리아 패밀리 와인즈  포커 페이스 샤도네이,Calabria Family Wines  Poker Face Chardonnay,화이트,13.0,10~12℃,28000,1,None,2,1
3822,레 프로듀퇴르 뤠니  빠비용 메를로 까베르네,Les Producteurs Reunis  Pavillon des Trois Arches Merlot Cabernet,레드,13.0,16~18℃,39000,1,None,4,None
3823,레 프로듀퇴르 뤠니  빠비용 소비뇽 블랑,Les Producteurs Reunis  Pavillon des Trois Arches Sauvignon Blanc,화이트,11.5,8~10℃,39000,1,None,2,1
3824,레 프로듀퇴르 뤠니  레 조르미에 60 비에유 비뉴,Les Producteurs Reunis  Les Ormieres 60 V.V.,레드,12.5,16~18℃,34000,1,None,3,None
3825,또레 오리아  템푸스 까바 브륏 레세르바,Torre Oria  Tempus Cava Brut Reserva,스파클링,12.0,6~8℃,40000,1,2,3,1
3826,로버트 몬다비 우드브릿지 화이트 진판델,Robert Mondavi Woodbridge White Zinfandel,로제,10.5,12~14℃,32000,4,3,2,1
3827,아르테비노 플로르 드 베투스 베르데호,Artevino Flor De Vetus Verdejo ,화이트,12.5,10~12℃,None,None,None,None,1
3828,아르테비노 이자디 엘 레갈로 리제르바  ,Artevino Izadi el Regalo Reserva ,레드,14.1,16~18℃,None,None,None,None,None
3829,아르테비노 베투스 셀서스,Artevino Vetus Celsus ,레드,14.5,16~18℃,None,None,None,None,None
3830,아르망 드 브리냑 로제,Armand de Brignac Rose,스파클링,12.5,6~8℃,1200000,1,None,4,None
3831,아르망 드 브리냑 브뤼 골드 ,Armand de Brignac Brut Gold,스파클링,12.5,6~8℃,900000,1,None,4,None
3832,로버트 몬다비 오크빌 퓌메블랑,Robert Mondavi  Oakville Fume Blanc,화이트,None,10~12℃,112000,1,None,4,1
3833,아르망 드 브리냑 블랑 드 블랑,Armand de Brignac Blanc de Blancs ,스파클링,12.5,6~8℃,1500000,1,None,4,None
3834,마르께시 안티노리 피안 델레 비네 브루넬로 디 몬탈치노 리제르바 ,Marchesi Antinori Pian Delle Vigne Brunello di Montalcino Riserva ,레드,14.0,16~18℃,290000,None,None,None,None
3835,마르께시 안티노리 피안 델레 비네 브루넬로 디 몬탈치노,Marchesi Antinori Pian Delle Vigne Brunello di Montalcino,레드,14.0,16~18℃,195000,None,None,None,None
3836,프루노토 & 안티노리 프루노토 코스타미올레 바르베라 다스티,Prunotto & Antinori Prunotto Costamiole Barbera d’Asti,레드,14.0,16~18℃,450000,None,None,None,None
3837,프루노토 & 안티노리 프루노토 브릭 튜로 바르바레스코,Prunotto & Antinori Prunotto Bric Turot Barbaresco,레드,13.5,16~18℃,600000,None,None,None,None
3838,프루노토 & 안티노리 프루노토 부시아 바롤로,Prunotto & Antinori Prunotto Bussia Barolo,레드,14.0,16~18℃,240000,None,None,None,None
3839,프루노토 & 안티노리 프루노토 바르바레스코,Prunotto & Antinori Prunotto Barbaresco ,레드,13.0,16~18℃,120000,None,None,None,None
3840,프루노토 & 안티노리 프루노토 바롤로 ,Prunotto & Antinori Prunotto Barolo,레드,13.5,16~18℃,150000,None,None,None,None
3841,프루노토 & 안티노리 프루노토 모스카토 다스티,Prunotto & Antinori Prunotto Moscato d'Asti,화이트,5.0,6~8℃,40000,4,None,3,1
3842,마르께시 안티노리 페폴리 키안티 클라시코,Marchesi Antinori Peppoli Chianti Classico,레드,13.0,16~18℃,60000,None,None,None,None
3843,마르께시 안티노리 티냐넬로,Marchesi Antinori Tignanello,레드,14.5,16~18℃,None,1,None,4,None
3844,웬티 리버뱅크 리슬링,Wente Riverbank Riesling,화이트,13.0,8~10℃,42000,2,None,3,1
3845,마르께시 안티노리 콘테 델라 비페라,Marchesi Antinori Conte della Vipera ,화이트,12.0,10~12℃,70000,None,None,None,1
3846,마르께시 안티노리 캄포그란데 오르비에토 클라시코,Marchesi Antinori Campogrande Orvieto Classico,화이트,12.0,10~12℃,25000,None,None,None,1
3847,마르께시 안티노리 체르바로 ,Marchesi Antinori Cervaro ,화이트,13.0,10~12℃,180000,None,None,None,1
3848,마르께시 안티노리 일 브루치아토,Marchesi Antinori Il Bruciato,레드,14.0,16~18℃,80000,None,None,None,None
3849,마르께시 안티노리 솔라이아,Marchesi Antinori Solaia ,레드,13.5,16~18℃,620000,None,None,None,None
3850,마르께시 안티노리 산타피아 비노 노빌레 디 몬테풀치아노 리제르바,Marchesi Antinori Santa Pia Vino Nobile di Montepulciano Riserva                                   ,레드,14.5,16~18℃,88000,None,None,None,None
3851,마르께시 안티노리 산타 크리스티나 피노 그리지오,Marchesi Antinori Santa Cristina Pinot Grigio ,화이트,11.5,10~12℃,36000,None,None,None,1
3852,마르께시 안티노리 산타 크리스티나 비앙코,Marchesi Antinori Santa Cristina Bianco,화이트,12.0,10~12℃,36000,None,None,None,1
3853,산타이네스 리제르바 까베르네 쇼비뇽,Santa Ines Reserva Cabernet Sauvignon,레드,14.5,16~18℃,None,1,3,4,4
3854,마르께시 안티노리 산타 크리스티나,Marchesi Antinori Santa Cristina,레드,13.0,16~18℃,36000,1,None,4,None
3855,마르께시 안티노리 삐끼모리,Marchesi Antinori Fichimori,레드,12.0,16~18℃,47000,None,None,None,None
3856,마르께시 안티노리 빌라 안티노리 키안티 클라시코 리제르바,Marchesi Antinori Villa Antinori Chianti Classico Riserva ,레드,14.0,16~18℃,None,None,None,None,None
3857,마르께시 안티노리 빌라 안티노리 비앙코,Marchesi Antinori Villa Antinori Bianco,화이트,12.0,16~18℃,34000,None,None,None,1
3858,피에르 가이야르 꼬뜨 로띠,Pierre Gaillard Cote Rotie,레드,13.5,17~19℃,220000,1,4,5,4
3859,마르께시 안티노리 빌라 안티노리 로쏘,Marchesi Antinori Villa Antinori Rosso,레드,13.5,16~18℃,56000,None,None,None,None
3860,마르께시 안티노리 브라미토 델 체르보 카스텔로 델라 살라 샤르도네,Marchesi Antinori Bramito del Cervo Castello della Sala Chardonnay,화이트,13.0,10~12℃,60000,None,None,None,1
3861,마르께시 안티노리 바디아 아 파시냐노 리제르바 키안티 클라시코,Marchesi Antinori Badia a Passignano Riserva Chianti Classico,레드,13.5,16~18℃,140000,None,None,None,None
3862,마르께시 안티노리 몸페르또네,Marchesi Antinori Mompertone,레드,13.5,16~18℃,60000,None,None,None,None
3863,마르께시 안티노리 몬테니자 사텐 밀레지마토,Marchesi Antinori Montenisa Saten Millesimato ,스파클링,11.5,6~8℃,120000,None,None,None,None
3864,마르께시 안티노리 몬테니자 리제르바 콘테사 마지,Marchesi Antinori Montenisa Riserva Contessa Maggi ,스파클링,13.0,6~8℃,150000,None,None,None,None
3865,마르께시 안티노리 몬테니자 디제로,Marchesi Antinori Montenisa Dizero ,스파클링,12.5,6~8℃,90000,None,None,None,None
3866,마르께시 안티노리 마타로키오,Marchesi Antinori Matarocchio ,레드,14.5,16~18℃,800000,None,None,None,None
3867,마르케제 안티노리 키안티 클라시코 리제르바,Marchese Antinori Chianti Classico Riserva,레드,13.5,16~18℃,100000,None,None,None,None
3868,마르께시 안티노리 라 브라체스카 비노 노빌레 디 몬테풀치아노 ,Marchesi Antinori La Braccesca Vino Nobile di Montepulciano  ,레드,13.5,16~18℃,120000,None,None,None,None
3869,마르께시 안티노리 구아도 알 타소 비앙코,Marchesi Antinori Guado al Tasso Bianco ,화이트,12.5,10~12℃,60000,None,None,None,1
3870,마르께시 안티노리 구아도 알 타쏘,Marchesi Antinori Guado Al Tasso,레드,14.5,16~18℃,250000,1,None,4,None
3871,로버트 몬다비 나파 밸리 까베르네소비뇽,Robert Mondavi Napa Valley Cabernet Sauvignon,레드,15.0,16~18℃,101000,1,None,5,None
3872,벳섹 6 푸토뇨스,Betsek 6 puttonyos,화이트,None,None,None,None,None,None,1
3873,로얄 토카이 싱글 빈야드 아쑤 콜렉션,ROYAL TOKAJI SINGLE VINYARD ASZU COLLECTION,화이트,None,None,None,None,None,None,1
3874,로얄 토카이 드라이 푸르민트,ROYAL TOKAJI DRY FURMINT,화이트,None,None,None,None,None,None,1
3875,테일러 빈티지 포트,Taylor's Vintage Port,주정강화,20.0,16~18℃,225000,5,3,5,4
3876,테일러 레이트 바틀드 빈티지,Taylor's Late Bottled Vintage,주정강화,21.0,13~18℃,None,4,None,4,None
3877,테일러  칩 드라이,Taylor's  Chip Dry,주정강화,20.0,12~14℃,55000,4,2,5,1
3878,토레스 이베리코스 끄리안사,Torres Ibericos Crianza,레드,None,16~18℃,None,None,None,None,None
3879,토레스 셀레스테 크리안자,Torres Celeste Crianza,레드,None,16~18℃,None,2,None,4,None
3880,토레스 퍼페추얼,Torres Perpetual,레드,None,16~18℃,None,1,None,4,None
3881,토레스 살모스,Torres Salmos,레드,None,16~18℃,None,2,None,4,None
3882,비비 그라츠  까사마타 로쏘,Bibi Graetz  Casamatta Rosso,레드,12.5,16~18℃,42000,1,4,3,2
3883,테레다비노  바롤로,Terredavino  Barolo,레드,14.0,15~17℃,95000,1,4,4,4
3884,테레다비노  바르바레스코,Terredavino  Barbaresco,레드,None,15~17℃,65000,1,4,3,4
3885,장레옹 까베르네 소비뇽,Jean Leon Cabernet Sauvignon ,레드,None,16~18℃,None,1,None,5,None
3886,장 레옹 멜롯,Jean Leon  Merlot,레드,None,16~18℃,None,2,None,4,None
3887,장 레옹 샤도네이,Jean Leon Chardonnay,화이트,None,10~12℃,None,2,None,4,1
3888,토레스 마스 보라스,Torres Mas Borras,레드,None,None,None,2,None,5,None
3889,토레스 아트리움 메를로,Torres Atrium Merlot,레드,None,16~18℃,None,3,None,3,None
3890,토레스 비냐 에스메랄다,Torres Vina Esmeralda,화이트,11.5,10~12℃,21000,3,None,3,1
3891,토레스 상그레 데 토로,Torres Sangre de Toro,레드,None,16~18℃,None,2,3,3,2
3892,토레스 그랑 꼬로나스 까베르네 소비뇽 리제르바,Torres Gran Coronas Cabernet Sauvignon Reserva,레드,None,16~18℃,None,2,None,4,None
3893,토레스 마스 라 플라나,Torres Mas La Plana,레드,None,16~18℃,None,None,None,None,None
3894,토레스 그랑 무라예스,Torres Grans Muralles,레드,None,16~18℃,None,1,None,5,None
3895,까사노바 디 니타르디 끼안티 클라시코,Casanuova di Nittardi Chianti Classico,레드,None,16~18℃,None,2,None,4,None
3896,아템스 피노 그리지오 '꾸프라 라마토',Attems Pinot Grigio 'Cupra Ramato',화이트,None,10~12℃,None,1,3,2,1
3897,아템스 피노 그리지오,Attems Pinot Grigio IGT,화이트,None,10~12℃,None,1,3,2,1
3898,아템스 쇼비뇽 블랑,Attems Sauvignon Blanc IGT,화이트,None,10~12℃,None,1,3,2,1
3899,프레스코발디 단잔테 프로세코,Frescobaldi  Danzante Prosecco,스파클링,None,6~8℃,None,1,None,3,None
3900,아템스 치치니스,Attems Cicinis,화이트,None,10~12℃,95000,1,2,2,1
3901,단잔테 끼안티 ,Danzante Chianti ,레드,None,None,None,None,None,None,None
3902,프레스코발디 단잔테 피노 그리지오,Frescobaldi Danzante Pinot Grigio,화이트,None,None,None,None,None,None,1
3903,프레스코발디 브룻 밀레시마토,Frescobaldi Brut Millesimato,스파클링,None,None,None,1,None,5,None
3904,프레스코발디 피에트라레지아 리제르바,Frescobaldi Pietraregia Reserva,레드,None,16~18℃,None,1,None,4,None
3905,모겐스터 로렌스 리버 밸리 ,Morgenster Lourens River Valley,레드,None,16~18℃,None,1,None,4,None
3906,크리스탈룸 마발렐 피노 누아,Crystallum Mabalel Pinot Noir,레드,None,15~17℃,None,1,None,3,None
3907,파머스 립 랜덤 샷 까베르네 소비뇽,Farmer's Leap Random Shot Cabernet Sauvignon ,레드,None,16~18℃,44000,1,None,4,None
3908,르네 부비에 에세조 그랑 크뤼,Rene Bouvier Echezeaux Grand Cru,레드,None,15~17℃,580000,1,None,4,None
3909,르네 부비에 쥬브레-샹베르땡 1er 크뤼 '레 퐁타니',Rene Bouvier Gevrey-Chambertin 1er Cru 'Les Fontenys',레드,None,None,300000,None,None,None,None
3910,르네 부비에 쥬브레 샹베르땡 '라 쥐스티스',Rene Bouvier Gevrey-Chambertin 'La Justice',레드,None,15~17℃,170000,1,None,4,None
3911,도멘 바인바흐  게뷔르츠트라미너 푸스텐툼 SGN,Domaine Weinbach  Gewurztraminer Furstentum SGN,화이트,None,6~8℃,None,5,3,5,1
3912,르네 부비에 막사네 루즈 '끌로 뒤 로이',Rene Bouvier Marsannay Rouge 'Clos du Roy',레드,None,15~17℃,140000,1,None,3,None
3913,르네 부비에 막사네 블랑 '르 끌로' 모노폴,Rene Bouvier Marsannay Blanc 'Le Clos' Monopole,화이트,None,10~12℃,140000,1,None,3,1
3914,라울 클레르제 꼬뜨 뒤 론 빌라쥬,Raoul Clerget Cote du Rhone Villages,레드,None,16~18℃,None,1,None,4,None
3915,르네 부비에  부르고뉴 루즈 '몽트르 뀔',Rene Bouvier  Bourgogne Rouge 'Montre Cul',레드,None,15~17℃,120000,1,None,3,None
3916,뒤작 피스 에 페르  뉘 생 조르쥬 프리미에 크뤼 '레 다모드',Dujac Fils & Pere  Nuits Saint Georges 1er Cru 'Les Damodes',레드,13.0,15~17℃,330000,1,None,4,None
3917,몬테스 클래식 샤도네 ,Montes Classic Chardonnay ,화이트,None,10~12℃,24000,1,None,3,1
3918,뒤작 피스 에 페르  쥬브레 샹베르땡,Dujac Fils & Pere  Gevrey Chambertin,레드,13.0,15~17℃,240000,1,None,4,None
3919,뒤작 피스 에 페레  샹볼 뮈지니,Dujac Fils & Pere  Chambolle Musigny,레드,13.0,15~17℃,240000,1,None,3,None
3920,뒤작 피스 에 페르  모레 쌩드니 루즈 ,Dujac Fils & Pere  Morey-Saint-Denis,레드,13.0,15~17℃,220000,1,None,4,None
3921,샤또 드 라마르크,Chateau de Lamarque,레드,None,16~18℃,None,1,None,4,None
3922,까네토 로쏘 디 몬테풀치아노 ,Canneto Rosso Di Montepulciano,레드,None,17~18℃,None,1,None,4,None
3923,카모미 나파 밸리 샤도네이,Ca'Momi Napa Valley Chardonnay,화이트,13.0,10~12℃,63000,1,3,3,1
3924,아로호 알타그라시아,Araujo Altagracia,레드,None,16~18℃,420000,1,None,4,None
3925,알바로 팔라시오스 페탈로스,Alvaro Palacios Petalos,레드,14.0,16~17℃,66000,1,None,4,None
3926,샤또 갈리옹 ,Chateau Gallion,레드,None,16~18℃,None,None,None,None,None
3927,프레스코발디 르몰레,Frescobaldi Remole,레드,None,16~18℃,None,2,None,4,None
3928,샤또 마띠오,Chateau Mathiot,화이트,None,10~12℃,None,1,None,3,1
3929,샤또 부틸로 ,Chateau Boutillot,레드,None,16~18℃,None,None,None,None,None
3930,샤또 드 세그라디 ,Chateau De Seglady,레드,None,16~18℃,None,None,None,None,None
3931,샤또 레 푸제르 ,Chateau Les Fougeres,레드,None,None,None,1,None,3,None
3932,프레스코발디 포미노 베네피지오,Frescobaldi Pomino Benefizio,화이트,None,10~12℃,None,3,None,3,1
3933,프레스코발디 빠터 산지오베제,Frescobaldi Pater Sangiovese,레드,None,None,None,None,None,None,None
3934,까비키올리 모스카토 비노 스푸만떼 드미 쎅,Cavicchioli Moscato Vino Spumante Demisec,스파클링,None,None,None,None,None,None,None
3935,프레스코발디 니포자노 리제르바 끼안티 루피나,Frescobaldi Nipozzano Riserva Chianti Rufina,레드,13.0,16~18℃,None,1,None,3,None
3936,그라함 리저브 포트 ,Graham's Reserve Port ,주정강화,None,None,None,None,None,None,None
3937,산타 아나 라 마스코타 말벡 ,Santa Ana La Mascota Malbec,레드,14.0,17~19℃,105000,1,None,4,None
3938,쿠수마노 안짐베,Cusumano Angimbe,화이트,None,10~12℃,42000,1,None,2,1
3939,차카나 시라 ,Chakana Syrah,레드,None,17~19℃,29000,1,None,4,None
3940,에밀리아나 아도베 얼쓰 데이 소비뇽 블랑 ,Emiliana Adobe Earth Day Sauvignon Blanc,화이트,None,8~10℃,None,1,None,2,1
3941,아르볼레다  피노 누아 ,Arboleda  Pinot Noir,레드,13.5,15~17℃,88000,1,3,2,3
3942,프레스코발디 알비지아 샤도네이,Frescobaldi Albizzia Chardonnay,화이트,None,10~12℃,None,1,None,2,1
3943,마시 안젤로럼 레치오토,Masi Angelorum Recioto ,레드,14.0,15℃,None,4,None,5,None
3944,페레즈 크루즈 까르미네르 리미티드 에디션,Perez Cruz Carmenere Limited Edition,레드,14.0,17~19℃,None,1,None,5,None
3945,에밀리아나 아도베 얼쓰 데이 까베르네 쇼비뇽 ,Emiliana Adobe Earth Day Cabernet Sauvignon,레드,None,16~18℃,None,1,None,3,None
3946,까비키올리 판타지아 모스카토 드미쎅,Cavicchioli Fantasia Moscato Demisec ,스파클링,None,6~8℃,None,4,None,1,None
3947,콘타디 까스탈디 프란치아꼬르타 브륏,Contadi Castaldi Franciacorta Brut ,스파클링,None,None,None,1,None,3,None
3948,제라르 베르트랑 랑그독 ,Gerard Bertrand Languedoc,레드,None,16~18℃,None,1,None,4,None
3949,바글리오 네로 다볼라,Castellare  Baglio Nero d'Avola ,레드,None,None,None,None,None,None,None
3950,마시 로사 데이 마시 ,Masi Rosa dei Masi,로제,12.5,10~12℃,None,1,None,2,None
3951,바글리오 쉬라 멀롯,Castellare Baglio Syrah Merlot,레드,None,16~18℃,None,None,None,None,None
3952,레테르노 피노네로,Leterno Pinot Nero,레드,None,16~18℃,None,1,3,3,2
3953,장 뤽 콜롬보 레 팡쿠쉬 로제 ,Jean Luc Colombo Les Pins Couches Rose ,로제,None,None,None,3,None,2,None
3954,제라르 베르트랑 뮈스카 텐,Gerard Bertrand Muscat 10,화이트,None,6~8℃,None,4,None,2,1
3955,마르셀 다이스 피노 그리 베르그하임,Marcel Deiss Pinot Gris Bergheim,화이트,None,None,None,4,None,4,1
3956,페우디 델 피시오토 베르사체,Feudi Del Pisciotto Versace,레드,None,16~18℃,None,1,None,4,None
3957,장 뤽 콜롬보 꼬르나스 라 루베 ,Jean Luc Colombo Cornas La Louvee,레드,None,16~18℃,None,1,None,4,None
3958,시밍턴 알타노 리제르바 ,Symington Altano Reserva ,레드,None,16~18℃,None,1,None,4,None
3959,마르셀 다이스 휘불 크뤼 달자스 ,Marcel Deiss Huebuhl Cru D'Alsace,화이트,None,None,None,4,None,4,1
3960,가야 바르바레스코,Gaja Barbaresco,레드,None,16~18℃,None,1,None,5,None
3961,모란도 모스카토 다스티,Morando Moscato d’Asti,화이트,None,6~8℃,None,4,2,2,1
3962,차카나 소비뇽 블랑 ,Chakana Sauvignon Blanc,화이트,None,8~10℃,None,1,None,2,1
3963,차카나 말벡 로제 ,Chakana Malbec Rose ,로제,None,12~14℃,None,1,None,3,None
3964,차카나 에스테이트 시라 ,Chakana Estate Syrah,레드,None,None,None,1,None,4,None
3965,차카나 에스테이트 셀렉션 샤르도네 ,Chakana Estate Selection Chardonnay,화이트,None,10~12℃,None,1,None,3,1
3966,차카나 샤르도네 ,Chakana Chardonnay,화이트,None,None,None,None,None,None,1
3967,샤또 디껨,Chateau d'Yquem,화이트,13.5,6~8℃,600000,5,None,5,1
3968,발타사 레스 리슬링 아우스레제,Balthasar Ress Riesling Auslese,화이트,None,6~8℃,143000,4,3,3,1
3969,샤또 딸보,Chateau Talbot,레드,None,16~18℃,150000,1,3,4,4
3970,파이어스티드 오레곤 피노그리,Firesteed Oregon Pinot Gris,화이트,13.3,8℃,None,1,None,2,1
3971,트리벤토 레이트 하비스트,Trivento Late Harvest,화이트,12.5,6~8℃,30000,5,3,5,1
3972,샤또 뽕떼 까네,Chateau Pontet Canet,레드,None,16~18℃,None,1,None,5,None
3973,파이어스티드 사이테이션 샤도네이,Firesteed Citation Chardonnay,화이트,13.3,12℃,None,1,None,5,1
3974,샤또 피숑 롱그빌 바롱,Chateau Pichon Longueville Baron,레드,None,16~18℃,None,1,None,5,None
3975,샤또 삐숑 롱그빌 꽁떼스 드 라랑드,Chateau Pichon Longueville Comtesse de Lalande,레드,None,16~18℃,None,1,None,5,None
3976,제이 로어 힐탑 카베르네 소비뇽,J.Lohr Hilltop Cabernet Sauvignon,레드,14.3,18℃,None,1,None,5,None
3977,샤또 생 미셸  컬럼비아 밸리 메를로,Chateau Ste. Michelle  Columbia Valley Merlot,레드,13.5,16~18℃,60000,1,None,3,None
3978,샤또 생 미셸  컬럼비아 밸리 까베르네 소비뇽,Chateau Ste. Michelle  Columbia Valley Cabernet Sauvignon,레드,13.5,16~18℃,60000,1,None,4,None
3979,르 클라랑스 드 오 브리옹,Le Clarence de Haut Brion,레드,None,16~18℃,None,1,None,4,None
3980,마르께스 데 리스칼 그란 레세르바,Marques de Riscal Grand Reserva,레드,14.5,16~18℃,194000,1,None,5,None
3981,르 메를 블랑 드 샤또 끌라르끄,Le Merle Blanc de Chateau Clarke,화이트,None,10~12℃,None,1,3,2,1
3982,칼리테라 리제르바 메를로,Caliterra Reserva Merlot,레드,14.0,16~18℃,25000,1,None,4,None
3983,칼리테라 리제르바 까르미네르,Caliterra Reserva Carmenere,레드,13.5,16~18℃,25000,1,None,4,None
3984,칼리테라 리제르바 까베르네 쇼비뇽,Caliterra Reserva Cabernet Sauvignon,레드,14.0,16~18℃,25000,1,None,4,None
3985,브로떼 지공다스 라 마라스크,Brotte Gigondas La Marasque,레드,15.0,17~19℃,None,1,None,4,None
3986,부샤르 뻬레 에 피스  뉘 생 조르쥬,Bouchard Pere & Fils  Nuits-Saint-Geroges,레드,None,15~17℃,133000,1,3,3,1
3987,샤또 말레어 ,Chateau Malaire,레드,None,None,None,None,None,None,None
3988,샤또 까르두스,Chateau Cardus,레드,None,None,None,None,None,None,None
3989,파스칼 졸리베 상세르 블랑 소바쥐,Pascal Jolivet Sancerre Blanc ‘Sauvage’,화이트,None,10~12℃,None,3,None,2,1
3990,파스칼 졸리벳 아띠튀드 피노 누아,Pascal Jolivet Attitude Pinot Noir,레드,None,None,None,None,None,None,None
3991,레꼴 넘버 41  콜럼비아 밸리 시라,L'Ecole No 41  Columbia Valley Syrah,레드,15.0,16~18℃,None,1,None,5,None
3992,볼랭저  비에유 빈뉴 프랑세즈,Bollinger  Vieilles Vignes Francaises,스파클링,None,7~9℃,None,1,4,4,1
3993,볼랭저 알디,Bollinger R.D.,스파클링,None,6~8℃,550000,1,3,4,1
3994,니콜라스 페랑 꼬뜨로띠,Nicolas Perrin Cote Rotie,레드,None,None,None,None,None,None,None
3995,니콜라스 페랑 꽁드리유,Nicolas Perrin Condrieu,화이트,None,None,None,None,None,None,1
3996,니콜라스 페랑 시라 비오니에,Nicolas Perrin Syrah Viognier,레드,None,None,None,None,None,None,None
3997,니콜라스 페랑 비오니에,Nicolas Perrin Viognier,화이트,None,None,None,None,None,None,1
3998,루베롱 블랑,LUBERON BLANC,화이트,None,10~12℃,None,1,None,3,1
3999,벙뚜 루즈,Ventoux Rouge,레드,None,16~18℃,None,1,None,3,None
4000,페랑 에 피스 지공다스‘라 쥘’,Perrin & Fils Gigondas ‘La Gille’,레드,None,None,None,None,None,None,None
4001,페랑 에 피스 페랑 리저브 꼬뜨 뒤 론 블랑,Perrin & Fils Perrin Reserve Cotes du Rhone Blanc,화이트,None,None,None,None,None,None,1
4002,페랑  뱅소브르,Perrin & Fils  Vinsobres,레드,None,16~18℃,None,1,None,3,None
4003,페랑 에 피스 바께라스 레 크리스땡,Perrin & Fils Vacqueyras Les Christins,레드,None,16~18℃,None,2,None,4,None
4004,페랑 에 피스 페랑 리저브 꼬뜨 뒤 론 루즈,Perrin & Fils Perrin Reserve Cotes du Rhone Rouge,레드,None,None,None,None,None,None,None
4005,페랑 에 피스 샤또네프 뒤 빠쁘 레 시나르,Perrin & Fils Chateauneuf du Pape Les Sinards,레드,None,16~18℃,None,2,None,4,None
4006,페랑 에 피스 캐란,Perrin & Fils  Cairanne,레드,None,16~18℃,None,1,None,4,None
4007,페랑 에 피스 라 비예이유 훼름 루즈,Perrin & Fils La Vieille Ferme Rouge,레드,None,16~18℃,28000,2,None,3,None
4008,페랑 에 피스 라 비예이유 훼름 블랑,Perrin & Fils La Vieille Ferme Blanc,화이트,None,10~12℃,None,2,None,2,1
4009,아 에 페 드 빌레인 룰리 블랑 1등급 '그레지니',A.et P. de Villaine Rully Blanc 1er Cru Gresigny,화이트,None,None,None,None,None,None,1
4010,아 에 페 드 빌레인 륄리 레 쌩 자크,A.et P. de Villaine Rully Les Saint Jacques,화이트,None,10~12℃,None,1,None,2,1
4011,도멘 아 에 페 드 빌래인 메르퀴레 레 몽토,Domaine A. et P. de Villaine Mercurey Les Montots,레드,None,None,None,None,None,None,None
4012,도멘 아 에 페 드 빌래인 부르고뉴 꼬뜨 샬로네즈 라 디고네,Domaine A. et P. de Villaine Bourgogne Cote Chalonnaise La Digoine,레드,None,16~18℃,None,None,None,None,None
4013,도멘 아 에 페 드 빌래인 부르고뉴 꼬뜨 샬로네즈 레 끌루,Domaine A. et P. de Villaine Bourgogne Cote Chalonnaise Les Clous,화이트,12.5,10~12℃,None,1,None,4,1
4014,페블레 뿌이 퓌세,Faiveley Pouilly Fuisse,화이트,None,None,None,None,None,None,1
4015,페블레 부르고뉴 샤도네이,Faiveley Bourgogne Chardonnay,화이트,None,None,None,None,None,None,1
4016,페블레 부르고뉴 피노누아,Faiveley Bourgogne Pinot Noir,레드,None,None,None,None,None,None,None
4017,페블레 부르고뉴 알리고떼,Faiveley Bourgogne Aligote,화이트,None,10~12℃,None,1,None,1,1
4018,페블레  메르퀴레 루즈,Faiveley  Mercurey Rouge,레드,None,16~18℃,None,1,3,3,2
4019,페블레 비엥브뉘 바따 몽라쉐 그랑 크뤼,Faiveley Bienvenues Batard Montrachet Grand Cru,화이트,None,None,None,None,None,None,1
4020,페블레 바타르 몽라쉐 그랑 크뤼,Faiveley Batard Montrachet Grand Cru,화이트,None,None,None,None,None,None,1
4021,페블레 뫼르소,Faiveley Meursault,화이트,None,10~12℃,None,1,None,4,1
4022,페블레 샤샤뉴 몽라쉐,Faiveley Chassagne Montrachet,화이트,None,None,None,None,None,None,1
4023,페블레 샤샤뉴 몽라쉐 일등급 '모르조',Faiveley Chassagne Montrachet 1er Cru 'Morgeot',화이트,None,10~12℃,None,1,None,None,1
4024,페블레 본 끌로 데 레뀌 프르미에 크뤼,Faiveley Beaune Clos de L'ecu 1er Cru,레드,None,None,None,None,None,None,None
4025,페블레  꼬르똥 '끌로 데 꼬르똥 페블레' 모노폴 그랑 크뤼,Faiveley  Corton 'Clos des Cortons Faiveley' Monopole Grand Cru,레드,None,16~18℃,None,1,3,4,3
4026,미숑 쌩 뱅쌍 보르도 리저브,Mission Saint Vincent Bordeaux Reserve,레드,12.5,16~18℃,28000,1,None,3,None
4027,샤펠 드 라 트리니떼 쌩떼밀리옹,Chapelle de La Trinite Saint-Emilion,레드,None,16~18℃,55000,1,None,3,None
4028,메독 드 뽀 로얄 메독,Medoc de Port Royal Medoc,레드,None,16~18℃,None,1,None,4,None
4029,생 수페리 소비뇽 블랑,St. Supery Sauvignon Blanc,화이트,13.5,8~10℃,None,1,None,3,1
4030,보리 마뉘 뀌베 보리 루즈,Borie Manoux Cuvee Borie Rouge,레드,12.0,15~17℃,None,1,None,3,None
4031,파트리찌 모스카토 다스티,Patrizi Moscato d'Asti,화이트,None,8~10℃,None,4,None,3,1
4032,페블레 뉘 쌩 죠르쥬,Faiveley Nuits St Georges,레드,None,16~18℃,None,2,None,3,None
4033,에멘디스 까바 브룻 네이쳐 그란 리제르바,Emendis Cava Brut Nature Gran Reserva,스파클링,11.5,4℃,None,1,None,5,None
4034,페블레  뉘 쌩 죠르쥬 프르미에 크뤼 '레 뽀레 쌩 죠르쥐',Faiveley  Nuits St. George 1er Cru 'Les Porets St Georges',레드,None,14~16℃,None,1,3,3,3
